timestamp_iso,phase_index,phase_name,cpu_percent,ram_used_mb,ram_total_mb,ram_available_mb,gpu_used_mb,gpu_total_mb,gpu_free_mb,files_done,files_total,tiles_done,tiles_total,eta_seconds,cpu_workers,rows_per_chunk,gpu_rows_per_chunk,max_chunk_bytes,gpu_max_chunk_bytes,use_gpu,use_gpu_phase5
2025-11-23T08:03:28.642894Z,0,Init,22.9,17574.3203125,32469.49609375,14895.17578125,1073.5,8191.5,7118.0,,,,,,,,,,,,True
2025-11-23T08:03:36.072428Z,1,Phase 1: Preprocessing,48.3,17696.40234375,32469.49609375,14773.09375,1073.5,8191.5,7118.0,,13292,,,,,,,,,,True
2025-11-23T08:03:41.238745Z,1,Phase 1: Preprocessing,21.6,18801.3203125,32469.49609375,13668.17578125,1869.5,8191.5,6322.0,1,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:42.776134Z,1,Phase 1: Preprocessing,14.0,18578.3515625,32469.49609375,13891.14453125,1509.5,8191.5,6682.0,6,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:44.373686Z,1,Phase 1: Preprocessing,17.7,18717.3359375,32469.49609375,13752.16015625,1245.5,8191.5,6946.0,11,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:46.033676Z,1,Phase 1: Preprocessing,54.6,19243.5234375,32469.49609375,13225.97265625,1781.5,8191.5,6410.0,14,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:47.587381Z,1,Phase 1: Preprocessing,39.4,19169.38671875,32469.49609375,13300.109375,1531.5,8191.5,6660.0,18,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:49.109901Z,1,Phase 1: Preprocessing,24.6,19219.265625,32469.49609375,13250.23046875,1507.5,8191.5,6684.0,22,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:50.793003Z,1,Phase 1: Preprocessing,25.6,19485.546875,32469.49609375,12983.94921875,1731.5,8191.5,6460.0,26,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:52.590367Z,1,Phase 1: Preprocessing,24.9,19574.36328125,32469.49609375,12895.1328125,1499.5,8191.5,6692.0,31,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:54.112415Z,1,Phase 1: Preprocessing,23.4,19716.04296875,32469.49609375,12753.453125,1491.5,8191.5,6700.0,35,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:55.880093Z,1,Phase 1: Preprocessing,16.3,19933.5078125,32469.49609375,12535.98828125,1587.5,8191.5,6604.0,40,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:57.596765Z,1,Phase 1: Preprocessing,17.0,19956.7421875,32469.49609375,12512.75390625,1531.5,8191.5,6660.0,45,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:03:59.191464Z,1,Phase 1: Preprocessing,18.9,20240.48828125,32469.49609375,12229.0078125,1739.5,8191.5,6452.0,49,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:00.930905Z,1,Phase 1: Preprocessing,20.7,20402.77734375,32469.49609375,12066.71875,1483.5,8191.5,6708.0,54,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:02.522978Z,1,Phase 1: Preprocessing,21.1,20303.93359375,32469.49609375,12165.5625,1427.5,8191.5,6764.0,59,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:04.196001Z,1,Phase 1: Preprocessing,23.1,20638.15234375,32469.49609375,11831.34375,1627.5,8191.5,6564.0,63,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:05.963501Z,1,Phase 1: Preprocessing,18.8,20643.31640625,32469.49609375,11826.1796875,1515.5,8191.5,6676.0,68,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:07.787985Z,1,Phase 1: Preprocessing,21.4,20985.0859375,32469.49609375,11484.41015625,1571.5,8191.5,6620.0,73,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:09.594587Z,1,Phase 1: Preprocessing,19.3,21190.9296875,32469.49609375,11278.56640625,1563.5,8191.5,6628.0,78,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:11.223806Z,1,Phase 1: Preprocessing,18.1,21098.13671875,32469.49609375,11371.359375,1515.5,8191.5,6676.0,83,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:12.794646Z,1,Phase 1: Preprocessing,17.1,21377.109375,32469.49609375,11092.38671875,1555.5,8191.5,6636.0,87,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:14.588425Z,1,Phase 1: Preprocessing,15.4,21455.01171875,32469.49609375,11014.484375,1547.5,8191.5,6644.0,92,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:16.177989Z,1,Phase 1: Preprocessing,20.0,21651.15234375,32469.49609375,10818.34375,1637.5,8191.5,6554.0,96,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:17.801702Z,1,Phase 1: Preprocessing,15.5,21633.41796875,32469.49609375,10836.078125,1475.5,8191.5,6716.0,101,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:19.544079Z,1,Phase 1: Preprocessing,18.1,21638.31640625,32469.49609375,10831.1796875,1443.5,8191.5,6748.0,106,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:21.209946Z,1,Phase 1: Preprocessing,16.8,21871.00390625,32469.49609375,10598.4921875,1515.5,8191.5,6676.0,110,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:22.951318Z,1,Phase 1: Preprocessing,20.6,22046.375,32469.49609375,10423.12109375,1483.5,8191.5,6708.0,115,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:24.481026Z,1,Phase 1: Preprocessing,16.6,22147.3671875,32469.49609375,10322.12890625,1579.5,8191.5,6612.0,119,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:25.988882Z,1,Phase 1: Preprocessing,19.1,22264.671875,32469.49609375,10204.82421875,1627.5,8191.5,6564.0,123,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:27.644601Z,1,Phase 1: Preprocessing,15.9,22144.7421875,32469.49609375,10324.75390625,1419.5,8191.5,6772.0,128,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:29.314057Z,1,Phase 1: Preprocessing,24.0,22518.57421875,32469.49609375,9950.921875,1659.5,8191.5,6532.0,132,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:30.947338Z,1,Phase 1: Preprocessing,13.9,22375.5234375,32469.49609375,10093.97265625,1459.5,8191.5,6732.0,137,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:32.533935Z,1,Phase 1: Preprocessing,20.9,22700.26171875,32469.49609375,9769.234375,1595.5,8191.5,6596.0,141,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:34.342209Z,1,Phase 1: Preprocessing,18.0,22624.31640625,32469.49609375,9845.1796875,1507.5,8191.5,6684.0,146,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:35.871030Z,1,Phase 1: Preprocessing,19.5,22817.84765625,32469.49609375,9651.6484375,1531.5,8191.5,6660.0,150,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:37.435089Z,1,Phase 1: Preprocessing,22.2,22980.02734375,32469.49609375,9489.46875,1699.5,8191.5,6492.0,154,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:39.193511Z,1,Phase 1: Preprocessing,18.9,22868.56640625,32469.49609375,9600.9296875,1451.5,8191.5,6740.0,159,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:40.950995Z,1,Phase 1: Preprocessing,18.3,22853.26171875,32469.49609375,9616.234375,1491.5,8191.5,6700.0,164,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:42.570276Z,1,Phase 1: Preprocessing,19.7,23018.22265625,32469.49609375,9451.2734375,1587.5,8191.5,6604.0,168,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:44.206843Z,1,Phase 1: Preprocessing,18.7,23200.46875,32469.49609375,9269.02734375,1635.5,8191.5,6556.0,172,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:46.051010Z,1,Phase 1: Preprocessing,20.6,23157.6796875,32469.49609375,9311.81640625,1515.5,8191.5,6676.0,177,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:47.654122Z,1,Phase 1: Preprocessing,29.4,23252.8828125,32469.49609375,9216.61328125,1531.5,8191.5,6660.0,181,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:49.457708Z,1,Phase 1: Preprocessing,22.9,23440.0234375,32469.49609375,9029.47265625,1571.5,8191.5,6620.0,185,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:51.349987Z,1,Phase 1: Preprocessing,14.8,23460.06640625,32469.49609375,9009.4296875,1507.5,8191.5,6684.0,190,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:53.100670Z,1,Phase 1: Preprocessing,16.1,23360.87890625,32469.49609375,9108.6171875,1475.5,8191.5,6716.0,195,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:54.707775Z,1,Phase 1: Preprocessing,13.8,23025.4375,32469.49609375,9444.05859375,1147.5,8191.5,7044.0,200,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:56.493141Z,1,Phase 1: Preprocessing,29.1,19173.76953125,32469.49609375,13295.7265625,1725.5,8191.5,6466.0,202,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:58.184674Z,1,Phase 1: Preprocessing,16.4,19051.3515625,32469.49609375,13418.14453125,1573.5,8191.5,6618.0,207,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:04:59.949645Z,1,Phase 1: Preprocessing,17.6,19227.0859375,32469.49609375,13242.41015625,1365.5,8191.5,6826.0,212,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:01.695337Z,1,Phase 1: Preprocessing,19.2,19427.14453125,32469.49609375,13042.3515625,1621.5,8191.5,6570.0,216,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:03.452325Z,1,Phase 1: Preprocessing,19.1,19493.140625,32469.49609375,12976.35546875,1437.5,8191.5,6754.0,221,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:05.484706Z,1,Phase 1: Preprocessing,18.0,19754.42578125,32469.49609375,12715.0703125,1597.5,8191.5,6594.0,226,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:07.332209Z,1,Phase 1: Preprocessing,14.6,19894.703125,32469.49609375,12574.79296875,1597.5,8191.5,6594.0,231,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:09.053879Z,1,Phase 1: Preprocessing,17.4,19829.92578125,32469.49609375,12639.5703125,1469.5,8191.5,6722.0,236,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:10.651576Z,1,Phase 1: Preprocessing,17.5,19974.09765625,32469.49609375,12495.3984375,1549.5,8191.5,6642.0,240,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:12.476915Z,1,Phase 1: Preprocessing,20.9,20197.77734375,32469.49609375,12271.71875,1557.5,8191.5,6634.0,245,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:14.099389Z,1,Phase 1: Preprocessing,17.4,20379.29296875,32469.49609375,12090.203125,1645.5,8191.5,6546.0,249,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:15.894262Z,1,Phase 1: Preprocessing,14.0,20371.9765625,32469.49609375,12097.51953125,1525.5,8191.5,6666.0,254,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:17.399948Z,1,Phase 1: Preprocessing,16.2,20359.02734375,32469.49609375,12110.46875,1549.5,8191.5,6642.0,258,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:19.095981Z,1,Phase 1: Preprocessing,27.0,20535.82421875,32469.49609375,11933.671875,1573.5,8191.5,6618.0,262,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:20.773462Z,1,Phase 1: Preprocessing,25.2,20779.37890625,32469.49609375,11690.1171875,1509.5,8191.5,6682.0,266,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:22.615987Z,1,Phase 1: Preprocessing,18.6,20710.2578125,32469.49609375,11759.23828125,1493.5,8191.5,6698.0,271,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:24.115520Z,1,Phase 1: Preprocessing,20.6,20891.63671875,32469.49609375,11577.859375,1533.5,8191.5,6658.0,275,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:25.957031Z,1,Phase 1: Preprocessing,16.4,20904.19140625,32469.49609375,11565.3046875,1533.5,8191.5,6658.0,280,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:27.486277Z,1,Phase 1: Preprocessing,22.5,21000.359375,32469.49609375,11469.13671875,1445.5,8191.5,6746.0,284,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:29.146312Z,1,Phase 1: Preprocessing,20.5,21227.4921875,32469.49609375,11242.00390625,1629.5,8191.5,6562.0,288,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:30.760648Z,1,Phase 1: Preprocessing,16.2,21368.87890625,32469.49609375,11100.6171875,1573.5,8191.5,6618.0,292,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:32.649609Z,1,Phase 1: Preprocessing,15.7,21420.2265625,32469.49609375,11049.26953125,1533.5,8191.5,6658.0,297,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:34.555957Z,1,Phase 1: Preprocessing,18.7,21540.34765625,32469.49609375,10929.1484375,1533.5,8191.5,6658.0,302,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:36.104927Z,1,Phase 1: Preprocessing,18.0,21549.6015625,32469.49609375,10919.89453125,1541.5,8191.5,6650.0,306,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:37.679244Z,1,Phase 1: Preprocessing,17.9,21601.0625,32469.49609375,10868.43359375,1453.5,8191.5,6738.0,310,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:39.300014Z,1,Phase 1: Preprocessing,19.3,21742.703125,32469.49609375,10726.79296875,1493.5,8191.5,6698.0,314,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:40.971070Z,1,Phase 1: Preprocessing,17.7,21838.1875,32469.49609375,10631.30859375,1549.5,8191.5,6642.0,318,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:42.514763Z,1,Phase 1: Preprocessing,18.8,21827.36328125,32469.49609375,10642.1328125,1485.5,8191.5,6706.0,322,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:44.303157Z,1,Phase 1: Preprocessing,18.3,22118.0859375,32469.49609375,10351.41015625,1653.5,8191.5,6538.0,326,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:45.866556Z,1,Phase 1: Preprocessing,17.9,22089.29296875,32469.49609375,10380.203125,1589.5,8191.5,6602.0,330,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:47.424748Z,1,Phase 1: Preprocessing,16.5,22194.95703125,32469.49609375,10274.5390625,1469.5,8191.5,6722.0,334,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:48.982982Z,1,Phase 1: Preprocessing,18.2,22249.38671875,32469.49609375,10220.109375,1517.5,8191.5,6674.0,338,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:50.846570Z,1,Phase 1: Preprocessing,24.2,22202.83984375,32469.49609375,10266.65625,1517.5,8191.5,6674.0,342,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:52.347621Z,1,Phase 1: Preprocessing,34.0,22576.39453125,32469.49609375,9893.1015625,1549.5,8191.5,6642.0,345,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:53.924325Z,1,Phase 1: Preprocessing,23.9,22556.50390625,32469.49609375,9912.9921875,1525.5,8191.5,6666.0,349,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:56.033710Z,1,Phase 1: Preprocessing,29.4,22350.8828125,32469.49609375,10118.61328125,1717.5,8191.5,6474.0,353,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:57.560380Z,1,Phase 1: Preprocessing,15.6,22306.75390625,32469.49609375,10162.7421875,1581.5,8191.5,6610.0,357,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:05:59.424434Z,1,Phase 1: Preprocessing,15.9,22382.5625,32469.49609375,10086.93359375,1445.5,8191.5,6746.0,362,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:01.221008Z,1,Phase 1: Preprocessing,15.7,22545.69921875,32469.49609375,9923.796875,1693.5,8191.5,6498.0,366,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:02.825484Z,1,Phase 1: Preprocessing,18.9,22650.08984375,32469.49609375,9819.40625,1533.5,8191.5,6658.0,370,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:04.461199Z,1,Phase 1: Preprocessing,17.5,22764.859375,32469.49609375,9704.63671875,1549.5,8191.5,6642.0,374,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:06.223498Z,1,Phase 1: Preprocessing,17.4,22831.58203125,32469.49609375,9637.9140625,1645.5,8191.5,6546.0,378,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:07.744320Z,1,Phase 1: Preprocessing,18.4,22861.95703125,32469.49609375,9607.5390625,1485.5,8191.5,6706.0,382,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:09.396581Z,1,Phase 1: Preprocessing,17.1,22942.52734375,32469.49609375,9526.96875,1573.5,8191.5,6618.0,386,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:11.154236Z,1,Phase 1: Preprocessing,17.3,23093.83984375,32469.49609375,9375.65625,1565.5,8191.5,6626.0,390,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:12.956033Z,1,Phase 1: Preprocessing,16.3,22933.52734375,32469.49609375,9535.96875,1469.5,8191.5,6722.0,395,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:14.627011Z,1,Phase 1: Preprocessing,13.6,22638.23046875,32469.49609375,9831.265625,1141.5,8191.5,7050.0,400,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:16.144346Z,1,Phase 1: Preprocessing,35.2,18876.1875,32469.49609375,13593.30859375,1845.5,8191.5,6346.0,401,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:17.915072Z,1,Phase 1: Preprocessing,15.6,18594.890625,32469.49609375,13874.60546875,1565.5,8191.5,6626.0,406,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:19.660784Z,1,Phase 1: Preprocessing,14.8,18658.53125,32469.49609375,13810.96484375,1261.5,8191.5,6930.0,411,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:21.481860Z,1,Phase 1: Preprocessing,19.9,18996.12109375,32469.49609375,13473.375,1717.5,8191.5,6474.0,415,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:23.382007Z,1,Phase 1: Preprocessing,16.4,18971.91796875,32469.49609375,13497.578125,1501.5,8191.5,6690.0,420,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:24.980994Z,1,Phase 1: Preprocessing,20.6,19213.6484375,32469.49609375,13255.84765625,1477.5,8191.5,6714.0,424,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:26.773930Z,1,Phase 1: Preprocessing,23.7,19365.75390625,32469.49609375,13103.7421875,1557.5,8191.5,6634.0,428,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:28.376957Z,1,Phase 1: Preprocessing,19.1,19460.9296875,32469.49609375,13008.56640625,1557.5,8191.5,6634.0,432,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:30.002329Z,1,Phase 1: Preprocessing,19.5,19590.9453125,32469.49609375,12878.55078125,1581.5,8191.5,6610.0,436,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:31.945750Z,1,Phase 1: Preprocessing,15.8,19563.93359375,32469.49609375,12905.5625,1541.5,8191.5,6650.0,441,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:33.587873Z,1,Phase 1: Preprocessing,19.1,19788.75,32469.49609375,12680.74609375,1565.5,8191.5,6626.0,445,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:35.310451Z,1,Phase 1: Preprocessing,16.2,19946.99609375,32469.49609375,12522.5,1701.5,8191.5,6490.0,449,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:37.111757Z,1,Phase 1: Preprocessing,14.0,19819.84375,32469.49609375,12649.65234375,1509.5,8191.5,6682.0,454,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:38.835945Z,1,Phase 1: Preprocessing,18.5,20100.5390625,32469.49609375,12368.95703125,1581.5,8191.5,6610.0,458,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:40.440207Z,1,Phase 1: Preprocessing,16.6,20218.69921875,32469.49609375,12250.796875,1581.5,8191.5,6610.0,462,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:42.270140Z,1,Phase 1: Preprocessing,16.4,20138.9375,32469.49609375,12330.55859375,1493.5,8191.5,6698.0,467,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:44.098131Z,1,Phase 1: Preprocessing,21.5,20447.91015625,32469.49609375,12021.5859375,1757.5,8191.5,6434.0,471,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:45.965911Z,1,Phase 1: Preprocessing,13.7,20441.7421875,32469.49609375,12027.75390625,1533.5,8191.5,6658.0,476,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:47.767271Z,1,Phase 1: Preprocessing,15.5,20422.96875,32469.49609375,12046.52734375,1333.5,8191.5,6858.0,481,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:49.482268Z,1,Phase 1: Preprocessing,20.4,20648.7890625,32469.49609375,11820.70703125,1573.5,8191.5,6618.0,485,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:51.082751Z,1,Phase 1: Preprocessing,18.4,20899.06640625,32469.49609375,11570.4296875,1573.5,8191.5,6618.0,489,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:52.625173Z,1,Phase 1: Preprocessing,15.9,20824.3984375,32469.49609375,11645.09765625,1517.5,8191.5,6674.0,493,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:54.353519Z,1,Phase 1: Preprocessing,16.2,20984.04296875,32469.49609375,11485.453125,1645.5,8191.5,6546.0,497,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:55.914740Z,1,Phase 1: Preprocessing,16.0,20965.69921875,32469.49609375,11503.796875,1549.5,8191.5,6642.0,501,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:57.799962Z,1,Phase 1: Preprocessing,28.0,21247.2109375,32469.49609375,11222.28515625,1621.5,8191.5,6570.0,505,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:06:59.536295Z,1,Phase 1: Preprocessing,20.1,21203.4140625,32469.49609375,11266.08203125,1597.5,8191.5,6594.0,509,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:01.312802Z,1,Phase 1: Preprocessing,19.2,21440.7109375,32469.49609375,11028.78515625,1693.5,8191.5,6498.0,513,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:02.856529Z,1,Phase 1: Preprocessing,17.3,21466.3984375,32469.49609375,11003.09765625,1597.5,8191.5,6594.0,517,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:04.542884Z,1,Phase 1: Preprocessing,17.1,21521.19140625,32469.49609375,10948.3046875,1501.5,8191.5,6690.0,521,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:06.198765Z,1,Phase 1: Preprocessing,18.1,21691.77734375,32469.49609375,10777.71875,1533.5,8191.5,6658.0,525,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:07.701487Z,1,Phase 1: Preprocessing,16.8,21609.2421875,32469.49609375,10860.25390625,1509.5,8191.5,6682.0,529,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:09.427823Z,1,Phase 1: Preprocessing,20.2,21789.57421875,32469.49609375,10679.921875,1485.5,8191.5,6706.0,533,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:11.310743Z,1,Phase 1: Preprocessing,17.0,21987.4296875,32469.49609375,10482.06640625,1725.5,8191.5,6466.0,537,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:13.021381Z,1,Phase 1: Preprocessing,25.5,21990.90625,32469.49609375,10478.58984375,1581.5,8191.5,6610.0,541,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:14.641774Z,1,Phase 1: Preprocessing,18.4,21972.23046875,32469.49609375,10497.265625,1413.5,8191.5,6778.0,545,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:16.681320Z,1,Phase 1: Preprocessing,22.4,22401.11328125,32469.49609375,10068.3828125,1709.5,8191.5,6482.0,549,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:18.628497Z,1,Phase 1: Preprocessing,15.3,22331.7265625,32469.49609375,10137.76953125,1469.5,8191.5,6722.0,554,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:20.159501Z,1,Phase 1: Preprocessing,14.6,22236.05859375,32469.49609375,10233.4375,1421.5,8191.5,6770.0,558,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:22.028697Z,1,Phase 1: Preprocessing,17.9,22603.78515625,32469.49609375,9865.7109375,1677.5,8191.5,6514.0,562,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:23.666593Z,1,Phase 1: Preprocessing,15.6,22643.6875,32469.49609375,9825.80859375,1645.5,8191.5,6546.0,566,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:25.209385Z,1,Phase 1: Preprocessing,15.9,22638.94140625,32469.49609375,9830.5546875,1517.5,8191.5,6674.0,570,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:26.986615Z,1,Phase 1: Preprocessing,20.6,22746.0390625,32469.49609375,9723.45703125,1565.5,8191.5,6626.0,574,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:28.745830Z,1,Phase 1: Preprocessing,23.3,22885.92578125,32469.49609375,9583.5703125,1653.5,8191.5,6538.0,578,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:30.382150Z,1,Phase 1: Preprocessing,23.1,22931.90234375,32469.49609375,9537.59375,1445.5,8191.5,6746.0,582,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:32.334180Z,1,Phase 1: Preprocessing,25.1,23126.81640625,32469.49609375,9342.6796875,1653.5,8191.5,6538.0,586,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:33.946465Z,1,Phase 1: Preprocessing,18.0,23111.515625,32469.49609375,9357.98046875,1557.5,8191.5,6634.0,590,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:35.460829Z,1,Phase 1: Preprocessing,17.3,23022.72265625,32469.49609375,9446.7734375,1453.5,8191.5,6738.0,594,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:36.986061Z,1,Phase 1: Preprocessing,12.9,22829.17578125,32469.49609375,9640.3203125,1245.5,8191.5,6946.0,598,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:39.143892Z,1,Phase 1: Preprocessing,25.9,18887.74609375,32469.49609375,13581.75,1829.5,8191.5,6362.0,601,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:40.962577Z,1,Phase 1: Preprocessing,15.1,18705.8984375,32469.49609375,13763.59765625,1541.5,8191.5,6650.0,606,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:42.831248Z,1,Phase 1: Preprocessing,16.3,18592.44140625,32469.49609375,13877.0546875,1205.5,8191.5,6986.0,611,13292,,,,15,,,1012031722,,True,True
2025-11-23T08:07:44.375375Z,1,Phase 1: Preprocessing,20.0,19033.18359375,32469.49609375,13436.3125,1789.5,8191.5,6402.0,614,13292,,,,15,,,1012031722,,True,True
